Year,Month,Day,Max (°F),Min (°F),Max (°C),Min (°C)
1895,11,25,44,36,6.7,2.2
1895,11,26,46,38,7.8,3.3
1895,11,27,46,39,7.8,3.9
1895,11,28,48,40,8.9,4.4
1895,11,29,48,45,8.9,7.2
1895,11,30,48,44,8.9,6.7
1895,12,1,45,42,7.2,5.6
1895,12,2,49,40,9.4,4.4
1895,12,3,47,40,8.3,4.4
1895,12,4,51,40,10.6,4.4
1895,12,5,47,45,8.3,7.2
1895,12,6,39,36,3.9,2.2
1895,12,7,40,34,4.4,1.1
1895,12,8,48,33,8.9,0.6
1895,12,9,48,37,8.9,2.8
1895,12,10,45,43,7.2,6.1
1895,12,11,46,38,7.8,3.3
1895,12,12,43,37,6.1,2.8
1895,12,13,45,35,7.2,1.7
1895,12,14,50,40,10,4.4
1895,12,15,43,36,6.1,2.2
1895,12,16,43,37,6.1,2.8
1895,12,17,44,39,6.7,3.9
1895,12,18,43,40,6.1,4.4
1895,12,19,40,38,4.4,3.3
1895,12,20,39,34,3.9,1.1
1895,12,21,37,32,2.8,0
1895,12,22,40,32,4.4,0
1895,12,23,41,36,5,2.2
1895,12,24,41,39,5,3.9
1895,12,25,39,36,3.9,2.2
1895,12,26,39,36,3.9,2.2
1895,12,27,40,36,4.4,2.2
1895,12,28,48,36,8.9,2.2
1895,12,29,47,40,8.3,4.4
1895,12,30,49,44,9.4,6.7
1895,12,31,49,45,9.4,7.2
1896,1,1,51,45,10.6,7.2
1896,1,2,51,45,10.6,7.2
1896,1,3,51,43,10.6,6.1
1896,1,4,51,43,10.6,6.1
1896,1,5,49,40,9.4,4.4
1896,1,6,46,40,7.8,4.4
1896,1,7,47,44,8.3,6.7
1896,1,8,45,45,7.2,7.2
1896,1,9,46,34,7.8,1.1
1896,1,10,44,33,6.7,0.6
1896,1,11,44,41,6.7,5
1896,1,12,46,42,7.8,5.6
1896,1,13,47,28,8.3,-2.2
1896,1,14,48,39,8.9,3.9
1896,1,15,46,40,7.8,4.4
1896,1,16,48,37,8.9,2.8
1896,1,17,49,43,9.4,6.1
1896,1,18,49,47,9.4,8.3
1896,1,19,46,44,7.8,6.7
1896,1,20,44,36,6.7,2.2
1896,1,21,44,36,6.7,2.2
1896,1,22,43,37,6.1,2.8
1896,1,23,46,32,7.8,0
1896,1,24,48,32,8.9,0
1896,1,25,47,43,8.3,6.1
1896,1,26,52,39,11.1,3.9
1896,1,27,52,42,11.1,5.6
1896,1,28,45,37,7.2,2.8
1896,1,29,46,40,7.8,4.4
1896,1,30,46,43,7.8,6.1
1896,1,31,42,41,5.6,5
1896,2,1,45,35,7.2,1.7
1896,2,2,47,37,8.3,2.8
1896,2,3,47,40,8.3,4.4
1896,2,4,47,38,8.3,3.3
1896,2,5,48,38,8.9,3.3
1896,2,6,48,41,8.9,5
1896,2,7,51,42,10.6,5.6
1896,2,8,50,46,10,7.8
1896,2,9,49,43,9.4,6.1
1896,2,10,51,42,10.6,5.6
1896,2,11,51,44,10.6,6.7
1896,2,12,49,44,9.4,6.7
1896,2,13,49,44,9.4,6.7
1896,2,14,45,41,7.2,5
1896,2,15,46,42,7.8,5.6
1896,2,16,45,42,7.2,5.6
1896,2,17,44,42,6.7,5.6
1896,2,18,45,37,7.2,2.8
1896,2,19,48,34,8.9,1.1
1896,2,20,49,42,9.4,5.6
1896,2,21,50,40,10,4.4
1896,2,22,48,39,8.9,3.9
1896,2,23,43,34,6.1,1.1
1896,2,24,43,36,6.1,2.2
1896,2,25,44,39,6.7,3.9
1896,2,26,48,41,8.9,5
1896,2,27,48,42,8.9,5.6
1896,2,28,48,44,8.9,6.7
1896,2,29,48,43,8.9,6.1
1896,3,1,46,42,7.8,5.6
1896,3,2,47,39,8.3,3.9
1896,3,3,40,34,4.4,1.1
1896,3,4,46,34,7.8,1.1
1896,3,5,47,36,8.3,2.2
1896,3,6,47,40,8.3,4.4
1896,3,7,50,36,10,2.2
1896,3,8,51,42,10.6,5.6
1896,3,9,46,43,7.8,6.1
1896,3,10,50,36,10,2.2
1896,3,11,46,39,7.8,3.9
1896,3,12,44,37,6.7,2.8
1896,3,13,41,36,5,2.2
1896,3,14,44,36,6.7,2.2
1896,3,15,47,36,8.3,2.2
1896,3,16,47,41,8.3,5
1896,3,17,45,41,7.2,5
1896,3,18,45,37,7.2,2.8
1896,3,19,48,36,8.9,2.2
1896,3,20,50,37,10,2.8
1896,3,21,52,39,11.1,3.9
1896,3,22,54,39,12.2,3.9
1896,3,23,49,44,9.4,6.7
1896,3,24,51,45,10.6,7.2
1896,3,25,50,43,10,6.1
1896,3,26,44,41,6.7,5
1896,3,27,46,39,7.8,3.9
1896,3,28,43,36,6.1,2.2
1896,3,29,46,36,7.8,2.2
1896,3,30,47,41,8.3,5
1896,3,31,49,43,9.4,6.1
1896,4,1,47,43,8.3,6.1
1896,4,2,49,42,9.4,5.6
1896,4,3,50,45,10,7.2
1896,4,4,49,46,9.4,7.8
1896,4,5,51,47,10.6,8.3
1896,4,6,52,47,11.1,8.3
1896,4,7,51,48,10.6,8.9
1896,4,8,51,49,10.6,9.4
1896,4,9,54,46,12.2,7.8
1896,4,10,49,42,9.4,5.6
1896,4,11,48,39,8.9,3.9
1896,4,12,45,36,7.2,2.2
1896,4,13,48,34,8.9,1.1
1896,4,14,48,42,8.9,5.6
1896,4,15,52,43,11.1,6.1
1896,4,16,51,46,10.6,7.8
1896,4,17,50,44,10,6.7
1896,4,18,56,42,13.3,5.6
1896,4,19,53,48,11.7,8.9
1896,4,20,55,48,12.8,8.9
1896,4,21,56,47,13.3,8.3
1896,4,22,52,45,11.1,7.2
1896,4,23,55,46,12.8,7.8
1896,4,24,54,47,12.2,8.3
1896,4,25,51,44,10.6,6.7
1896,4,26,53,47,11.7,8.3
1896,4,27,51,48,10.6,8.9
1896,4,28,49,42,9.4,5.6
1896,4,29,48,41,8.9,5
1896,4,30,47,39,8.3,3.9
1896,5,1,50,40,10,4.4
1896,5,2,53,44,11.7,6.7
1896,5,3,57,42,13.9,5.6
1896,5,4,58,48,14.4,8.9
1896,5,5,53,48,11.7,8.9
1896,5,6,54,49,12.2,9.4
1896,5,7,55,47,12.8,8.3
1896,5,8,59,48,15,8.9
1896,5,9,58,48,14.4,8.9
1896,5,10,62,49,16.7,9.4
1896,5,11,63,53,17.2,11.7
1896,5,12,59,53,15,11.7
1896,5,13,62,50,16.7,10
1896,5,14,59,53,15,11.7
1896,5,15,59,49,15,9.4
1896,5,16,56,49,13.3,9.4
1896,5,17,57,52,13.9,11.1
1896,5,18,60,51,15.6,10.6
1896,5,19,54,48,12.2,8.9
1896,5,20,50,43,10,6.1
1896,5,21,54,47,12.2,8.3
1896,5,22,54,50,12.2,10
1896,5,23,53,50,11.7,10
1896,5,24,56,48,13.3,8.9
1896,5,25,57,49,13.9,9.4
1896,5,26,57,49,13.9,9.4
1896,5,27,60,50,15.6,10
1896,5,28,54,49,12.2,9.4
1896,5,29,53,50,11.7,10
1896,5,30,55,48,12.8,8.9
1896,5,31,56,49,13.3,9.4
1896,6,1,60,48,15.6,8.9
1896,6,2,58,50,14.4,10
1896,6,3,58,51,14.4,10.6
1896,6,4,60,51,15.6,10.6
1896,6,5,56,50,13.3,10
1896,6,6,57,52,13.9,11.1
1896,6,7,57,51,13.9,10.6
1896,6,8,58,51,14.4,10.6
1896,6,9,59,49,15,9.4
1896,6,10,62,53,16.7,11.7
1896,6,11,63,52,17.2,11.1
1896,6,12,66,53,18.9,11.7
1896,6,13,72,54,22.2,12.2
1896,6,14,68,53,20,11.7
1896,6,15,63,55,17.2,12.8
1896,6,16,65,55,18.3,12.8
1896,6,17,58,53,14.4,11.7
1896,6,18,62,50,16.7,10
1896,6,19,60,50,15.6,10
1896,6,20,57,52,13.9,11.1
1896,6,21,57,50,13.9,10
1896,6,22,62,48,16.7,8.9
1896,6,23,60,55,15.6,12.8
1896,6,24,60,54,15.6,12.2
1896,6,25,58,53,14.4,11.7
1896,6,26,62,54,16.7,12.2
1896,6,27,67,58,19.4,14.4
1896,6,28,58,54,14.4,12.2
1896,6,29,60,53,15.6,11.7
1896,6,30,56,53,13.3,11.7
1896,7,1,57,51,13.9,10.6
1896,7,2,58,51,14.4,10.6
1896,7,3,60,53,15.6,11.7
1896,7,4,58,53,14.4,11.7
1896,7,5,67,52,19.4,11.1
1896,7,6,62,55,16.7,12.8
1896,7,7,60,52,15.6,11.1
1896,7,8,59,50,15,10
1896,7,9,60,51,15.6,10.6
1896,7,10,62,53,16.7,11.7
1896,7,11,68,53,20,11.7
1896,7,12,62,59,16.7,15
1896,7,13,70,54,21.1,12.2
1896,7,14,60,56,15.6,13.3
1896,7,15,59,53,15,11.7
1896,7,16,59,53,15,11.7
1896,7,17,60,54,15.6,12.2
1896,7,18,62,57,16.7,13.9
1896,7,19,62,59,16.7,15
1896,7,20,65,59,18.3,15
1896,7,21,60,54,15.6,12.2
1896,7,22,58,52,14.4,11.1
1896,7,23,60,51,15.6,10.6
1896,7,24,60,52,15.6,11.1
1896,7,25,59,53,15,11.7
1896,7,26,54,52,12.2,11.1
1896,7,27,59,52,15,11.1
1896,7,28,62,49,16.7,9.4
1896,7,29,60,53,15.6,11.7
1896,7,30,60,55,15.6,12.8
1896,7,31,62,55,16.7,12.8
1896,8,1,62,54,16.7,12.2
1896,8,2,57,54,13.9,12.2
1896,8,3,58,53,14.4,11.7
1896,8,4,57,53,13.9,11.7
1896,8,5,60,53,15.6,11.7
1896,8,6,59,53,15,11.7
1896,8,7,58,53,14.4,11.7
1896,8,8,57,53,13.9,11.7
1896,8,9,58,53,14.4,11.7
1896,8,10,60,53,15.6,11.7
1896,8,11,59,55,15,12.8
1896,8,12,59,56,15,13.3
1896,8,13,58,58,14.4,14.4
1896,8,14,58,53,14.4,11.7
1896,8,15,56,53,13.3,11.7
1896,8,16,59,52,15,11.1
1896,8,17,61,52,16.1,11.1
1896,8,18,60,53,15.6,11.7
1896,8,19,58,54,14.4,12.2
1896,8,20,58,53,14.4,11.7
1896,8,21,59,53,15,11.7
1896,8,22,59,55,15,12.8
1896,8,23,59,55,15,12.8
1896,8,24,59,55,15,12.8
1896,8,25,54,50,12.2,10
1896,8,26,55,49,12.8,9.4
1896,8,27,55,49,12.8,9.4
1896,8,28,59,53,15,11.7
1896,8,29,61,55,16.1,12.8
1896,8,30,56,52,13.3,11.1
1896,8,31,59,52,15,11.1
1896,9,1,57,53,13.9,11.7
1896,9,2,57,53,13.9,11.7
1896,9,3,61,55,16.1,12.8
1896,9,4,62,53,16.7,11.7
1896,9,5,62,55,16.7,12.8
1896,9,6,61,54,16.1,12.2
1896,9,7,59,52,15,11.1
1896,9,8,57,54,13.9,12.2
1896,9,9,59,55,15,12.8
1896,9,10,65,56,18.3,13.3
1896,9,11,61,54,16.1,12.2
1896,9,12,64,52,17.8,11.1
1896,9,13,60,54,15.6,12.2
1896,9,14,59,53,15,11.7
1896,9,15,58,49,14.4,9.4
1896,9,16,56,50,13.3,10
1896,9,17,62,51,16.7,10.6
1896,9,18,57,50,13.9,10
1896,9,19,54,48,12.2,8.9
1896,9,20,53,48,11.7,8.9
1896,9,21,54,45,12.2,7.2
1896,9,22,59,47,15,8.3
1896,9,23,54,49,12.2,9.4
1896,9,24,54,47,12.2,8.3
1896,9,25,54,47,12.2,8.3
1896,9,26,55,47,12.8,8.3
1896,9,27,50,46,10,7.8
1896,9,28,52,44,11.1,6.7
1896,9,29,54,47,12.2,8.3
1896,9,30,56,48,13.3,8.9
1896,10,1,60,51,15.6,10.6
1896,10,2,59,54,15,12.2
1896,10,3,54,49,12.2,9.4
1896,10,4,52,45,11.1,7.2
1896,10,5,49,42,9.4,5.6
1896,10,6,49,41,9.4,5
1896,10,7,54,41,12.2,5
1896,10,8,55,40,12.8,4.4
1896,10,9,50,48,10,8.9
1896,10,10,50,44,10,6.7
1896,10,11,46,33,7.8,0.6
1896,10,12,45,36,7.2,2.2
1896,10,13,50,40,10,4.4
1896,10,14,50,40,10,4.4
1896,10,15,52,43,11.1,6.1
1896,10,16,51,48,10.6,8.9
1896,10,17,49,48,9.4,8.9
1896,10,18,48,39,8.9,3.9
1896,10,19,49,42,9.4,5.6
1896,10,20,46,42,7.8,5.6
1896,10,21,45,42,7.2,5.6
1896,10,22,43,37,6.1,2.8
1896,10,23,46,39,7.8,3.9
1896,10,24,42,38,5.6,3.3
1896,10,25,46,34,7.8,1.1
1896,10,26,47,38,8.3,3.3
1896,10,27,46,41,7.8,5
1896,10,28,42,36,5.6,2.2
1896,10,29,44,38,6.7,3.3
1896,10,30,45,40,7.2,4.4
1896,10,31,46,41,7.8,5
1896,11,1,50,42,10,5.6
1896,11,2,47,43,8.3,6.1
1896,11,3,44,41,6.7,5
1896,11,4,43,39,6.1,3.9
1896,11,5,44,36,6.7,2.2
1896,11,6,49,36,9.4,2.2
1896,11,7,46,42,7.8,5.6
1896,11,8,44,39,6.7,3.9
1896,11,9,45,40,7.2,4.4
1896,11,10,50,42,10,5.6
1896,11,11,50,45,10,7.2
1896,11,12,50,44,10,6.7
1896,11,13,49,44,9.4,6.7
1896,11,14,48,42,8.9,5.6
1896,11,15,48,43,8.9,6.1
1896,11,16,49,44,9.4,6.7
1896,11,17,49,42,9.4,5.6
1896,11,18,47,43,8.3,6.1
1896,11,19,48,39,8.9,3.9
1896,11,20,49,40,9.4,4.4
1896,11,21,51,43,10.6,6.1
1896,11,22,52,48,11.1,8.9
1896,11,23,50,48,10,8.9
1896,11,24,49,48,9.4,8.9
1896,11,25,44,43,6.7,6.1
1896,11,26,45,39,7.2,3.9
1896,11,27,47,39,8.3,3.9
1896,11,28,47,42,8.3,5.6
1896,11,29,46,42,7.8,5.6
1896,11,30,40,33,4.4,0.6
1896,12,1,44,35,6.7,1.7
1896,12,2,47,39,8.3,3.9
1896,12,3,47,42,8.3,5.6
1896,12,4,45,35,7.2,1.7
1896,12,5,44,36,6.7,2.2
1896,12,6,44,40,6.7,4.4
1896,12,7,45,40,7.2,4.4
1896,12,8,47,37,8.3,2.8
1896,12,9,45,43,7.2,6.1
1896,12,10,47,37,8.3,2.8
1896,12,11,46,42,7.8,5.6
1896,12,12,47,38,8.3,3.3
1896,12,13,41,36,5,2.2
1896,12,14,42,35,5.6,1.7
1896,12,15,42,35,5.6,1.7
1896,12,16,42,36,5.6,2.2
1896,12,17,41,37,5,2.8
1896,12,18,41,32,5,0
1896,12,19,40,33,4.4,0.6
1896,12,20,38,31,3.3,-0.6
1896,12,21,39,32,3.9,0
1896,12,22,41,34,5,1.1
1896,12,23,42,35,5.6,1.7
1896,12,24,45,35,7.2,1.7
1896,12,25,50,40,10,4.4
1896,12,26,53,42,11.7,5.6
1896,12,27,44,38,6.7,3.3
1896,12,28,44,38,6.7,3.3
1896,12,29,48,37,8.9,2.8
1896,12,30,50,38,10,3.3
1896,12,31,48,43,8.9,6.1
1897,1,1,45,39,7.2,3.9
1897,1,2,49,38,9.4,3.3
1897,1,3,49,42,9.4,5.6
1897,1,4,44,37,6.7,2.8
1897,1,5,44,35,6.7,1.7
1897,1,6,44,35,6.7,1.7
1897,1,7,44,41,6.7,5
1897,1,8,43,41,6.1,5
1897,1,9,43,38,6.1,3.3
1897,1,10,39,35,3.9,1.7
1897,1,11,41,36,5,2.2
1897,1,12,43,36,6.1,2.2
1897,1,13,41,37,5,2.8
1897,1,14,42,37,5.6,2.8
1897,1,15,38,33,3.3,0.6
1897,1,16,38,31,3.3,-0.6
1897,1,17,36,29,2.2,-1.7
1897,1,18,39,29,3.9,-1.7
1897,1,19,41,31,5,-0.6
1897,1,20,41,39,5,3.9
1897,1,21,44,36,6.7,2.2
1897,1,22,41,38,5,3.3
1897,1,23,42,34,5.6,1.1
1897,1,24,43,32,6.1,0
1897,1,25,39,32,3.9,0
1897,1,26,41,28,5,-2.2
1897,1,27,41,32,5,0
1897,1,28,41,36,5,2.2
1897,1,29,42,37,5.6,2.8
1897,1,30,43,37,6.1,2.8
1897,1,31,40,36,4.4,2.2
1897,2,1,38,36,3.3,2.2
1897,2,2,38,35,3.3,1.7
1897,2,3,38,34,3.3,1.1
1897,2,4,42,36,5.6,2.2
1897,2,5,44,37,6.7,2.8
1897,2,6,42,37,5.6,2.8
1897,2,7,45,39,7.2,3.9
1897,2,8,44,41,6.7,5
1897,2,9,45,42,7.2,5.6
1897,2,10,43,40,6.1,4.4
1897,2,11,44,36,6.7,2.2
1897,2,12,45,33,7.2,0.6
1897,2,13,46,35,7.8,1.7
1897,2,14,45,44,7.2,6.7
1897,2,15,50,42,10,5.6
1897,2,16,49,40,9.4,4.4
1897,2,17,50,41,10,5
1897,2,18,49,42,9.4,5.6
1897,2,19,52,43,11.1,6.1
1897,2,20,46,41,7.8,5
1897,2,21,48,42,8.9,5.6
1897,2,22,48,43,8.9,6.1
1897,2,23,48,45,8.9,7.2
1897,2,24,51,40,10.6,4.4
1897,2,25,54,41,12.2,5
1897,2,26,51,49,10.6,9.4
1897,2,27,45,36,7.2,2.2
1897,2,28,45,35,7.2,1.7
1897,3,1,43,36,6.1,2.2
1897,3,2,41,32,5,0
1897,3,3,43,32,6.1,0
1897,3,4,44,32,6.7,0
1897,3,5,43,33,6.1,0.6
1897,3,6,44,39,6.7,3.9
1897,3,7,46,36,7.8,2.2
1897,3,8,44,38,6.7,3.3
1897,3,9,50,39,10,3.9
1897,3,10,42,35,5.6,1.7
1897,3,11,46,34,7.8,1.1
1897,3,12,43,37,6.1,2.8
1897,3,13,45,38,7.2,3.3
1897,3,14,41,37,5,2.8
1897,3,15,40,36,4.4,2.2
1897,3,16,44,38,6.7,3.3
1897,3,17,49,36,9.4,2.2
1897,3,18,49,41,9.4,5
1897,3,19,48,40,8.9,4.4
1897,3,20,49,41,9.4,5
1897,3,21,54,43,12.2,6.1
1897,3,22,52,46,11.1,7.8
1897,3,23,53,45,11.7,7.2
1897,3,24,49,46,9.4,7.8
1897,3,25,49,44,9.4,6.7
1897,3,26,54,45,12.2,7.2
1897,3,27,48,45,8.9,7.2
1897,3,28,44,37,6.7,2.8
1897,3,29,40,34,4.4,1.1
1897,3,30,42,33,5.6,0.6
1897,3,31,40,32,4.4,0
1897,4,1,41,33,5,0.6
1897,4,2,43,35,6.1,1.7
1897,4,3,43,33,6.1,0.6
1897,4,4,43,37,6.1,2.8
1897,4,5,47,33,8.3,0.6
1897,4,6,50,35,10,1.7
1897,4,7,46,36,7.8,2.2
1897,4,8,50,35,10,1.7
1897,4,9,44,41,6.7,5
1897,4,10,49,39,9.4,3.9
1897,4,11,48,40,8.9,4.4
1897,4,12,50,39,10,3.9
1897,4,13,49,43,9.4,6.1
1897,4,14,44,36,6.7,2.2
1897,4,15,48,34,8.9,1.1
1897,4,16,47,40,8.3,4.4
1897,4,17,47,39,8.3,3.9
1897,4,18,49,41,9.4,5
1897,4,19,47,42,8.3,5.6
1897,4,20,48,40,8.9,4.4
1897,4,21,49,42,9.4,5.6
1897,4,22,48,40,8.9,4.4
1897,4,23,48,34,8.9,1.1
1897,4,24,49,40,9.4,4.4
1897,4,25,48,41,8.9,5
1897,4,26,50,40,10,4.4
1897,4,27,49,42,9.4,5.6
1897,4,28,49,44,9.4,6.7
1897,4,29,48,39,8.9,3.9
1897,4,30,46,39,7.8,3.9
1897,5,1,50,40,10,4.4
1897,5,2,48,44,8.9,6.7
1897,5,3,45,35,7.2,1.7
1897,5,4,49,37,9.4,2.8
1897,5,5,46,40,7.8,4.4
1897,5,6,48,37,8.9,2.8
1897,5,7,49,41,9.4,5
1897,5,8,49,44,9.4,6.7
1897,5,9,49,43,9.4,6.1
1897,5,10,48,44,8.9,6.7
1897,5,11,45,40,7.2,4.4
1897,5,12,47,39,8.3,3.9
1897,5,13,50,41,10,5
1897,5,14,53,45,11.7,7.2
1897,5,15,57,48,13.9,8.9
1897,5,16,58,46,14.4,7.8
1897,5,17,55,46,12.8,7.8
1897,5,18,55,45,12.8,7.2
1897,5,19,54,42,12.2,5.6
1897,5,20,53,41,11.7,5
1897,5,21,58,45,14.4,7.2
1897,5,22,61,49,16.1,9.4
1897,5,23,64,47,17.8,8.3
1897,5,24,60,48,15.6,8.9
1897,5,25,55,46,12.8,7.8
1897,5,26,53,42,11.7,5.6
1897,5,27,55,44,12.8,6.7
1897,5,28,57,45,13.9,7.2
1897,5,29,59,47,15,8.3
1897,5,30,59,46,15,7.8
1897,5,31,59,47,15,8.3
1897,6,1,56,47,13.3,8.3
1897,6,2,58,49,14.4,9.4
1897,6,3,58,46,14.4,7.8
1897,6,4,60,52,15.6,11.1
1897,6,5,58,49,14.4,9.4
1897,6,6,58,51,14.4,10.6
1897,6,7,56,50,13.3,10
1897,6,8,51,45,10.6,7.2
1897,6,9,54,45,12.2,7.2
1897,6,10,62,46,16.7,7.8
1897,6,11,66,53,18.9,11.7
1897,6,12,61,56,16.1,13.3
1897,6,13,58,52,14.4,11.1
1897,6,14,57,50,13.9,10
1897,6,15,54,49,12.2,9.4
1897,6,16,51,43,10.6,6.1
1897,6,17,52,43,11.1,6.1
1897,6,18,50,43,10,6.1
1897,6,19,54,43,12.2,6.1
1897,6,20,60,44,15.6,6.7
1897,6,21,57,49,13.9,9.4
1897,6,22,58,51,14.4,10.6
1897,6,23,53,51,11.7,10.6
1897,6,24,54,49,12.2,9.4
1897,6,25,64,48,17.8,8.9
1897,6,26,59,51,15,10.6
1897,6,27,63,52,17.2,11.1
1897,6,28,57,51,13.9,10.6
1897,6,29,60,52,15.6,11.1
1897,6,30,59,53,15,11.7
1897,7,1,57,51,13.9,10.6
1897,7,2,63,50,17.2,10
1897,7,3,55,50,12.8,10
1897,7,4,57,50,13.9,10
1897,7,5,58,51,14.4,10.6
1897,7,6,54,48,12.2,8.9
1897,7,7,56,47,13.3,8.3
1897,7,8,54,48,12.2,8.9
1897,7,9,58,50,14.4,10
1897,7,10,62,51,16.7,10.6
1897,7,11,67,49,19.4,9.4
1897,7,12,65,54,18.3,12.2
1897,7,13,68,55,20,12.8
1897,7,14,63,54,17.2,12.2
1897,7,15,67,54,19.4,12.2
1897,7,16,70,56,21.1,13.3
1897,7,17,66,57,18.9,13.9
1897,7,18,65,55,18.3,12.8
1897,7,19,65,54,18.3,12.2
1897,7,20,62,53,16.7,11.7
1897,7,21,59,54,15,12.2
1897,7,22,63,53,17.2,11.7
1897,7,23,70,53,21.1,11.7
1897,7,24,63,58,17.2,14.4
1897,7,25,63,54,17.2,12.2
1897,7,26,60,55,15.6,12.8
1897,7,27,60,54,15.6,12.2
1897,7,28,60,55,15.6,12.8
1897,7,29,62,56,16.7,13.3
1897,7,30,64,57,17.8,13.9
1897,7,31,65,58,18.3,14.4
1897,8,1,65,59,18.3,15
1897,8,2,62,57,16.7,13.9
1897,8,3,70,54,21.1,12.2
1897,8,4,75,58,23.9,14.4
1897,8,5,73,60,22.8,15.6
1897,8,6,66,57,18.9,13.9
1897,8,7,62,54,16.7,12.2
1897,8,8,62,54,16.7,12.2
1897,8,9,61,55,16.1,12.8
1897,8,10,59,52,15,11.1
1897,8,11,59,52,15,11.1
1897,8,12,63,56,17.2,13.3
1897,8,13,62,55,16.7,12.8
1897,8,14,61,52,16.1,11.1
1897,8,15,64,51,17.8,10.6
1897,8,16,61,53,16.1,11.7
1897,8,17,60,54,15.6,12.2
1897,8,18,60,51,15.6,10.6
1897,8,19,62,51,16.7,10.6
1897,8,20,61,53,16.1,11.7
1897,8,21,61,49,16.1,9.4
1897,8,22,56,52,13.3,11.1
1897,8,23,61,52,16.1,11.1
1897,8,24,60,52,15.6,11.1
1897,8,25,63,54,17.2,12.2
1897,8,26,61,52,16.1,11.1
1897,8,27,62,48,16.7,8.9
1897,8,28,61,53,16.1,11.7
1897,8,29,60,49,15.6,9.4
1897,8,30,60,52,15.6,11.1
1897,8,31,63,52,17.2,11.1
1897,9,1,60,52,15.6,11.1
1897,9,2,55,54,12.8,12.2
1897,9,3,52,43,11.1,6.1
1897,9,4,56,41,13.3,5
1897,9,5,56,47,13.3,8.3
1897,9,6,60,50,15.6,10
1897,9,7,54,47,12.2,8.3
1897,9,8,55,44,12.8,6.7
1897,9,9,58,50,14.4,10
1897,9,10,60,46,15.6,7.8
1897,9,11,62,46,16.7,7.8
1897,9,12,58,51,14.4,10.6
1897,9,13,61,55,16.1,12.8
1897,9,14,57,53,13.9,11.7
1897,9,15,59,53,15,11.7
1897,9,16,57,52,13.9,11.1
1897,9,17,52,45,11.1,7.2
1897,9,18,55,44,12.8,6.7
1897,9,19,54,46,12.2,7.8
1897,9,20,55,49,12.8,9.4
1897,9,21,54,50,12.2,10
1897,9,22,54,49,12.2,9.4
1897,9,23,60,50,15.6,10
1897,9,24,55,50,12.8,10
1897,9,25,58,48,14.4,8.9
1897,9,26,57,51,13.9,10.6
1897,9,27,62,49,16.7,9.4
1897,9,28,60,50,15.6,10
1897,9,29,59,49,15,9.4
1897,9,30,54,50,12.2,10
1897,10,1,54,50,12.2,10
1897,10,2,56,50,13.3,10
1897,10,3,55,51,12.8,10.6
1897,10,4,57,47,13.9,8.3
1897,10,5,56,48,13.3,8.9
1897,10,6,56,45,13.3,7.2
1897,10,7,56,45,13.3,7.2
1897,10,8,53,48,11.7,8.9
1897,10,9,54,48,12.2,8.9
1897,10,10,55,48,12.8,8.9
1897,10,11,51,46,10.6,7.8
1897,10,12,46,42,7.8,5.6
1897,10,13,46,41,7.8,5
1897,10,14,46,39,7.8,3.9
1897,10,15,57,36,13.9,2.2
1897,10,16,57,46,13.9,7.8
1897,10,17,60,50,15.6,10
1897,10,18,57,50,13.9,10
1897,10,19,55,49,12.8,9.4
1897,10,20,60,51,15.6,10.6
1897,10,21,62,51,16.7,10.6
1897,10,22,58,49,14.4,9.4
1897,10,23,52,46,11.1,7.8
1897,10,24,51,47,10.6,8.3
1897,10,25,51,45,10.6,7.2
1897,10,26,55,46,12.8,7.8
1897,10,27,58,46,14.4,7.8
1897,10,28,60,52,15.6,11.1
1897,10,29,58,53,14.4,11.7
1897,10,30,55,55,12.8,12.8
1897,10,31,55,50,12.8,10
1897,11,1,57,48,13.9,8.9
1897,11,2,52,47,11.1,8.3
1897,11,3,53,44,11.7,6.7
1897,11,4,50,42,10,5.6
1897,11,5,46,43,7.8,6.1
1897,11,6,48,44,8.9,6.7
1897,11,7,51,44,10.6,6.7
1897,11,8,55,46,12.8,7.8
1897,11,9,55,46,12.8,7.8
1897,11,10,54,51,12.2,10.6
1897,11,11,55,49,12.8,9.4
1897,11,12,55,49,12.8,9.4
1897,11,13,54,50,12.2,10
1897,11,14,45,44,7.2,6.7
1897,11,15,42,36,5.6,2.2
1897,11,16,53,35,11.7,1.7
1897,11,17,51,40,10.6,4.4
1897,11,18,52,47,11.1,8.3
1897,11,19,52,48,11.1,8.9
1897,11,20,52,51,11.1,10.6
1897,11,21,50,48,10,8.9
1897,11,22,51,45,10.6,7.2
1897,11,23,51,45,10.6,7.2
1897,11,24,49,47,9.4,8.3
1897,11,25,48,44,8.9,6.7
1897,11,26,49,44,9.4,6.7
1897,11,27,49,46,9.4,7.8
1897,11,28,47,43,8.3,6.1
1897,11,29,49,36,9.4,2.2
1897,11,30,46,39,7.8,3.9
1897,12,1,44,36,6.7,2.2
1897,12,2,45,41,7.2,5
1897,12,3,48,40,8.9,4.4
1897,12,4,48,39,8.9,3.9
1897,12,5,47,39,8.3,3.9
1897,12,6,48,39,8.9,3.9
1897,12,7,51,39,10.6,3.9
1897,12,8,46,33,7.8,0.6
1897,12,9,45,39,7.2,3.9
1897,12,10,44,36,6.7,2.2
1897,12,11,45,35,7.2,1.7
1897,12,12,44,36,6.7,2.2
1897,12,13,47,35,8.3,1.7
1897,12,14,45,35,7.2,1.7
1897,12,15,50,35,10,1.7
1897,12,16,52,40,11.1,4.4
